Ace,Value,Dealer,Hit,Stay
3,15,2,0.0,0.296
3,15,3,0.498,0.0
3,15,8,0.0,0.128
3,15,9,-1.0,0.0
3,15,10,-0.28,-0.091
3,15,11,0.0,0.071
3,16,2,-1.0,0.0
3,16,3,-0.3,0.0
3,16,4,0.0,-0.042
3,16,7,-0.233,0.0
3,16,10,-1.0,0.0
3,16,11,0.0,-1.0
3,17,7,0.0,-0.072
3,17,9,0.469,0.0
3,17,10,-0.614,0.325
4,2,10,-0.087,0.0
4,6,10,0.0,0.349
4,10,9,-0.704,0.0
4,10,10,0.0,1.0
4,14,7,0.0,1.0
