Ace,Value,Dealer,Hit,Stay
2,5,9,-0.099,-0.534
2,5,10,-0.05,-0.528
2,5,11,0.193,-0.484
2,6,2,-0.093,-0.602
2,6,3,0.155,-0.514
2,6,4,-0.169,-0.009
2,6,5,0.064,-0.026
2,6,6,-0.122,0.061
2,6,7,0.0,0.156
2,6,8,0.0,0.238
2,6,9,-0.008,-0.287
2,6,10,-0.12,-0.059
2,6,11,-0.092,-0.467
2,7,2,-0.198,-0.587
2,7,3,0.0,0.303
2,7,4,-0.015,-0.302
2,7,5,0.0,0.195
2,7,6,0.0,0.344
2,7,7,0.143,0.0
2,7,8,0.135,0.0
2,7,9,-0.36,0.154
2,7,10,-0.127,0.018
2,7,11,0.0,0.231
2,8,2,0.018,-0.62
2,8,3,-0.207,0.239
2,8,4,0.0,0.344
2,8,5,0.31,0.0
2,8,6,-0.473,0.171
2,8,7,0.0,0.526
2,8,8,0.0,0.416
2,8,9,0.0,0.413
2,8,10,0.0,0.237
2,8,11,0.0,0.308
2,10,2,-0.142,-0.287
2,10,3,-0.161,-0.619
2,10,4,0.044,-0.411
2,10,5,-0.597,0.047
2,10,6,-0.627,-0.103
2,10,7,-0.092,-0.34
2,10,8,-0.144,-0.505
2,10,9,-0.119,-0.624
2,10,10,-0.203,-0.326
2,10,11,-0.324,-0.763
2,11,2,-0.575,-0.129
2,11,3,-0.236,-0.182
2,11,4,-0.177,-0.498
2,11,5,-0.292,0.025
2,11,6,-0.39,-0.546
2,11,7,-0.348,-0.404
2,11,8,-0.151,-0.649
2,11,9,-0.33,-0.378
2,11,10,-0.194,-0.263
2,11,11,-0.318,-0.525
2,12,2,-0.385,-0.079
2,12,3,-0.5,-0.111
2,12,4,0.0,0.091
2,12,5,-0.658,-0.119
2,12,6,-0.382,-0.655
2,12,7,-0.163,-0.56
2,12,8,-0.214,-0.131
2,12,9,-0.752,-0.296
2,12,10,-0.26,-0.587
2,12,11,-0.179,-0.568
2,13,2,-0.338,-0.625
2,13,3,-0.522,-0.098
2,13,4,-0.249,-0.475
2,13,5,-0.5,0.173
2,13,6,-0.586,-0.482
2,13,7,-0.56,-0.256
2,13,8,-0.287,-0.512
2,13,9,-0.618,-0.353
2,13,10,-0.284,-0.419
2,13,11,-0.379,-0.587
2,14,2,-0.392,-0.556
2,14,3,-0.481,-0.092
2,14,4,-0.26,-0.417
2,14,5,-0.216,0.046
2,14,6,-0.097,-0.497
2,14,7,-0.596,-0.232
2,14,8,-0.415,-0.114
2,14,9,-0.259,-0.649
2,14,10,-0.729,-0.211
2,14,11,-0.484,0.238
2,15,2,-0.545,0.009
2,15,3,-0.628,-0.001
2,15,4,-0.455,-0.093
2,15,5,-0.536,-0.092
2,15,6,-0.299,-0.586
2,15,7,0.0,0.007
2,15,8,-0.579,-0.269
2,15,9,-0.326,-0.61
2,15,10,-0.348,-0.544
2,15,11,-0.317,0.553
2,16,2,-0.337,0.138
2,16,3,-0.614,0.166
2,16,4,-0.46,-0.309
2,16,5,-0.605,0.064
2,16,6,-0.523,0.055
2,16,7,0.0,0.175
2,16,8,0.0,0.061
2,16,9,-0.405,-0.024
2,16,10,-0.5,-0.064
2,16,11,-0.664,-0.043
2,17,2,-0.465,-0.619
2,17,3,-0.403,0.26
2,17,4,-0.513,0.004
2,17,6,-0.727,0.0
2,17,7,0.0,0.047
2,17,8,0.0,0.334
2,17,9,0.0,0.252
2,17,10,-0.32,0.056
2,17,11,-0.602,0.084
2,18,2,-0.115,0.375
2,18,3,-0.616,0.136
2,18,4,0.0,0.269
2,18,5,0.0,0.388
2,18,6,0.0,0.481
2,18,7,-0.592,0.508
2,18,8,0.0,0.329
2,18,9,-0.622,0.359
2,18,10,0.0,0.286
2,18,11,-0.198,0.44
3,0,2,0.0,-0.594
3,0,3,0.083,-0.618
3,0,4,0.15,-0.662
3,0,5,0.0,-0.583
3,0,6,0.0,0.0
3,0,7,0.0,0.0
3,0,8,0.0,-0.135
3,0,9,0.259,0.0
3,0,10,-0.027,-0.11
3,2,2,0.483,0.0
3,2,3,0.213,0.0
3,2,4,0.0,0.0
3,2,7,0.0,0.0
3,2,8,0.0,-0.032
3,2,10,0.065,-0.645
3,3,2,0.0,0.0
3,3,3,0.0,0.0
3,3,4,0.0,0.446
3,3,5,0.0,-0.112
3,3,8,0.0,-0.539
3,3,9,0.0,-0.394
3,3,10,-0.027,-0.509
3,3,11,0.0,-0.631
3,4,3,0.0,-0.67
3,4,4,0.0,0.517
3,4,5,0.0,0.0
3,4,6,0.0,0.409
3,4,7,-0.398,-0.122
3,4,8,0.0,-0.087
